Student ID,Gender,Age,School,Math Score,Reading Score,Writing Score,Class Performance
4310,Female,18,E,79,63,85,A
4311,Male,21,C,150,66,,A
4312,Female,17,A,,65,86,B
4313,Male,18,E,69,64,81,B
4314,Female,21,A,68,81,71,A
4315,Female,19,E,87,61,93,B
4316,Female,17,E,79,82,97,B
4317,Male,20,D,81,,77,B
4318,Male,17,A,74,62,76,D
4319,Female,18,B,94,88,79,C
4320,Male,17,D,100,78,67,A
4321,Male,19,A,86,91,70,C
4322,Female,21,D,72,84,,A
4323,Female,17,E,91,70,71,D
4324,Female,19,A,98,71,88,B
4325,Female,21,E,61,89,73,C
4326,Female,17,C,76,77,99,C
4327,Female,21,E,81,95,75,C
4328,Male,20,C,96,,94,B
4329,Male,20,D,71,80,62,A
4330,Female,20,B,92,78,98,D
4331,Female,20,C,81,85,83,D
4332,Female,19,E,80,95,97,A
4333,Female,21,E,93,90,65,D
4334,Female,20,B,86,,65,D
4335,Female,20,B,72,,84,B
4336,Female,19,A,62,90,62,B
4337,Male,21,D,82,80,89,B
4338,Male,20,B,81,67,75,D
4339,Male,21,C,73,73,60,B
4340,Female,17,D,84,84,90,D
4341,Male,18,E,81,76,95,C
4342,Male,19,B,67,82,60,D
4343,Male,17,E,91,72,70,D
4344,Male,17,B,63,99,67,D
4345,Male,17,A,82,94,66,B
4346,Female,20,E,63,93,94,D
4347,Female,18,B,91,90,,A
4348,Male,20,B,60,79,72,A
4349,Female,19,C,82,96,,A
4350,Female,17,A,69,89,67,D
4351,Female,18,C,96,64,131,C
4352,Male,17,D,67,66,90,A
4353,Female,21,D,86,99,99,B
4354,Male,18,B,75,72,79,A
4355,Female,18,A,74,84,71,A
4356,Male,19,B,94,98,60,D
4357,Female,19,B,72,69,77,D
4358,Male,18,A,100,,80,A
4359,Male,17,E,90,99,92,A
4360,Male,18,A,62,115,,B
4361,Female,19,E,90,74,98,C
4362,Male,18,D,,64,84,D
4363,Male,19,E,66,111,77,A
4364,Male,17,D,98,86,89,C
4365,Male,17,A,95,99,67,D
4366,Male,18,B,82,72,65,A
4367,Female,18,B,71,90,115,B
4368,Male,19,D,74,89,82,A
4369,Male,20,B,,80,92,A
4370,Female,21,C,,91,87,C
4371,Male,18,C,75,92,61,A
4372,Female,21,A,62,75,82,B
4373,Female,21,D,95,92,77,D
4374,Female,18,A,63,66,85,A
4375,Male,21,C,92,70,64,C
4376,Female,21,C,96,67,91,A
4377,Female,18,A,,88,78,A
4378,Male,20,B,80,68,64,C
4379,Male,19,D,81,88,61,C
4380,Male,21,C,74,68,68,C
4381,Female,20,B,61,70,98,C
4382,Female,20,A,81,92,71,C
4383,Male,17,D,96,80,73,D
4384,Male,17,B,,83,96,A
4385,Female,19,C,86,84,91,B
4386,Female,18,C,100,90,99,B
4387,Female,17,D,91,90,66,D
4388,Male,18,E,91,62,85,A
4389,Male,21,A,87,81,89,D
4390,Male,17,E,93,64,86,C
4391,Male,18,D,,85,61,B
4392,Male,18,A,92,87,60,A
4393,Male,19,E,89,63,62,D
4394,Female,18,D,88,87,77,A
4395,Male,20,C,75,65,82,A
4396,Female,19,A,97,96,88,A
4397,Male,18,C,65,,127,A
4398,Female,19,A,99,65,,A
4399,Female,18,C,61,66,74,C
4400,Female,17,D,62,67,98,B
4401,Male,20,D,72,69,69,B
4402,Female,17,C,64,83,62,C
4403,Male,18,E,125,66,100,A
4404,Male,17,C,61,84,61,D
4405,Male,18,A,77,61,75,A
4406,Female,18,D,100,65,95,B
4407,Male,21,E,65,99,69,B
4408,Female,18,D,90,87,87,B
4409,Male,17,A,73,83,92,D
4410,Female,18,E,99,61,99,C
4411,Female,21,E,63,86,65,D
4412,Female,19,C,85,88,89,A
4413,Female,20,C,61,90,79,A
4414,Male,18,B,61,84,,D
4415,Female,19,A,68,89,82,A
4416,Male,19,D,61,99,76,D
4417,Female,20,A,94,94,76,C
4418,Male,21,E,72,72,116,B
4419,Male,21,C,69,,67,C
4420,Female,21,B,98,73,60,A
4421,Male,20,E,64,94,73,D
4422,Female,20,E,98,64,73,D
4423,Male,21,E,82,87,63,C
4424,Female,18,E,78,,97,C
4425,Male,17,A,,60,77,D
4426,Male,17,A,75,86,61,D
4427,Male,19,C,60,79,98,A
4428,Female,19,D,70,66,99,B
4429,Female,21,D,68,76,93,A
4430,Male,18,C,64,99,81,B
4431,Female,18,B,83,66,85,C
4432,Female,17,A,,90,63,A
4433,Female,21,C,90,86,88,D
4434,Male,18,B,82,76,74,C
4435,Male,18,D,81,61,73,A
4436,Female,19,B,63,89,80,A
4437,Male,20,B,68,65,94,D
4438,Male,20,B,66,91,66,B
4439,Female,18,C,,75,66,B
4440,Female,19,D,78,99,94,C
4441,Female,17,C,82,99,68,B
4442,Male,20,E,,62,65,A
4443,Male,21,D,96,77,82,B
4444,Female,18,E,78,,100,C
4445,Male,17,A,61,76,,C
4446,Male,18,C,60,65,99,A
4447,Female,20,E,60,77,68,A
4448,Male,17,B,,76,69,C
4449,Female,19,E,75,91,82,A
4450,Male,18,A,79,93,97,B
4451,Male,19,A,81,60,85,C
4452,Female,17,A,64,100,62,C
4453,Female,18,D,68,63,65,A
4454,Female,18,B,64,89,,D
4455,Female,17,D,100,95,60,C
4456,Male,17,E,73,80,93,D
4457,Male,21,A,80,72,78,B
4458,Male,20,B,94,91,85,A
4459,Female,19,B,,79,95,A
4460,Female,20,C,91,70,68,C
4461,Female,18,A,,92,80,D
4462,Female,17,A,62,94,65,A
4463,Male,19,E,75,74,61,A
4464,Female,19,D,77,89,91,D
4465,Female,21,B,78,82,83,B
4466,Female,19,B,66,88,75,A
4467,Female,18,D,76,66,69,C
4468,Male,18,A,63,82,83,D
4469,Male,17,D,73,74,74,C
4470,Female,18,E,83,71,91,A
4471,Female,21,A,86,88,60,A
4472,Male,21,A,61,63,62,B
4473,Male,20,D,94,85,74,A
4474,Female,19,A,62,85,60,B
4475,Female,18,B,60,91,80,D
4476,Male,21,B,76,79,87,D
4477,Male,18,E,68,78,98,C
4478,Male,19,A,85,95,97,B
4479,Male,17,C,95,,65,B
4480,Male,19,D,88,84,87,A
4481,Female,18,E,63,81,63,A
4482,Male,18,C,86,99,119,D
4483,Male,21,D,73,80,83,B
4484,Female,20,A,69,66,87,C
4485,Male,20,E,60,85,80,B
4486,Female,17,A,91,93,95,B
4487,Male,20,C,94,79,,D
4488,Female,17,B,73,,71,B
4489,Female,21,B,150,66,64,A
4490,Female,19,A,68,94,90,A
4491,Male,18,C,68,84,84,B
4492,Male,17,E,60,68,64,C
4493,Female,18,D,100,70,64,B
4494,Female,18,A,100,79,92,C
4495,Female,20,D,84,88,68,A
4496,Male,17,A,68,64,66,B
4497,Male,18,A,,64,73,A
4498,Female,17,A,64,79,73,D
4499,Female,18,A,92,65,73,D
4500,Male,21,D,85,79,92,A
4501,Female,19,E,72,63,68,D
4502,Female,21,B,,90,72,A
4503,Male,20,E,88,81,70,B
4504,Male,17,B,63,91,65,D
4505,Female,20,C,79,67,65,B
4506,Female,21,B,66,96,75,A
4507,Male,17,E,79,64,89,A
4508,Male,18,D,62,85,65,B
4509,Male,17,E,89,100,81,C
4510,Male,18,C,83,83,74,A
4511,Male,21,C,76,72,65,D
4512,Male,18,C,100,69,91,C
4513,Male,18,B,72,,60,B
4514,Female,20,B,83,83,86,C
4515,Male,20,A,94,72,99,A
4516,Male,21,C,113,62,62,A
4517,Male,17,B,98,100,91,A
4518,Male,21,A,80,64,93,D
4519,Male,20,B,89,61,82,D
4520,Male,19,B,87,98,73,D
4521,Female,21,A,97,81,79,A
4522,Female,18,E,79,70,73,A
4523,Male,19,C,92,88,87,D
4524,Female,18,C,62,66,69,A
4525,Male,18,C,95,66,67,B
4526,Male,17,A,117,70,86,C
4527,Male,21,C,73,87,98,D
4528,Female,20,E,87,71,75,C
4529,Female,17,C,,97,60,C
4530,Male,19,B,91,96,75,D
4531,Male,19,B,88,,78,D
4532,Female,20,E,73,64,99,B
4533,Female,19,E,67,74,82,A
4534,Male,17,C,63,97,87,D
4535,Female,17,B,85,87,60,B
4536,Female,20,E,100,99,90,C
4537,Female,21,D,66,71,74,A
4538,Female,20,E,77,77,63,D
4539,Male,19,C,68,96,61,A
4540,Male,21,E,,93,87,C
4541,Male,21,B,94,64,96,B
4542,Female,18,E,71,72,60,B
4543,Female,18,A,99,88,74,B
4544,Female,21,D,91,78,97,C
4545,Male,19,C,95,67,74,B
4546,Female,17,C,,77,85,D
4547,Female,18,E,90,98,62,B
4548,Male,17,A,96,63,77,C
4549,Male,18,D,92,97,97,D
4550,Female,20,C,89,75,64,C
4551,Female,21,B,82,90,77,A
4552,Male,21,B,82,79,63,D
4553,Female,18,A,64,94,63,A
4554,Female,17,A,83,97,86,A
4555,Male,21,E,100,,96,C
4556,Female,18,E,95,,69,D
4557,Male,19,C,85,98,78,B
4558,Male,21,C,88,98,73,D
4559,Male,19,B,69,80,69,D
4560,Female,19,E,75,69,86,C
4561,Female,17,D,75,81,76,C
4562,Female,18,D,93,78,72,D
4563,Male,21,A,97,67,86,B
4564,Female,20,C,60,146,79,B
4565,Male,17,A,70,93,82,D
4566,Female,21,A,78,69,82,B
4567,Male,21,A,62,63,65,B
4568,Female,20,A,87,91,82,B
4569,Female,19,A,62,87,92,A
4570,Male,17,A,87,64,82,A
4571,Female,20,B,67,82,71,D
4572,Female,17,B,61,78,87,B
4573,Male,21,A,83,96,77,B
4574,Male,21,A,63,75,76,C
4575,Female,20,E,77,63,67,A
4576,Female,20,B,68,96,75,C
4577,Male,20,A,67,,93,C
4578,Male,21,C,97,65,89,A
4579,Female,18,E,83,78,65,A
4580,Female,21,B,87,86,75,C
4581,Male,17,B,62,70,91,C
4582,Female,21,A,87,,85,D
4583,Male,21,B,84,100,69,B
4584,Male,17,A,73,97,81,C
4585,Male,19,E,69,85,100,C
4586,Male,19,A,95,83,78,D
4587,Male,19,C,,73,67,A
4588,Male,20,B,65,,71,D
4589,Female,20,D,74,84,75,C
4590,Female,18,A,91,63,,A
4591,Female,17,B,67,86,97,A
4592,Male,21,A,60,83,83,B
4593,Male,20,E,60,63,95,D
4594,Male,18,C,73,68,66,A
4595,Female,17,D,96,68,87,B
4596,Male,18,D,80,74,83,D
4597,Male,18,B,91,64,67,B
4598,Female,19,B,67,73,72,D
4599,Male,19,B,,66,66,A
4600,Male,19,C,88,81,,B
4601,Female,17,B,95,67,99,D
4602,Male,19,B,66,96,74,D
4603,Male,21,B,77,78,79,B
4604,Female,18,A,88,85,63,B
4605,Male,21,E,88,85,87,A
4606,Female,21,C,69,,79,B
4607,Male,18,D,68,85,77,D
4608,Male,19,C,77,,70,D
4609,Male,17,D,72,96,72,D
4610,Male,20,C,64,63,74,C
4611,Male,17,C,64,62,69,C
4612,Female,19,C,89,,100,C
4613,Female,19,D,96,93,69,B
4614,Male,18,C,82,85,78,C
4615,Female,17,A,98,65,76,D
4616,Male,19,A,65,63,69,A
4617,Female,20,A,89,70,62,C
4618,Male,21,C,83,77,80,C
4619,Female,19,D,83,61,78,A
4620,Female,20,B,70,80,74,A
4621,Male,20,E,91,86,64,B
4622,Female,21,B,,90,96,C
4623,Female,20,C,68,73,81,B
4624,Female,17,B,79,77,88,C
4625,Female,21,B,70,100,65,B
4626,Male,19,C,64,76,,A
4627,Female,17,E,84,90,100,D
4628,Male,21,A,70,98,61,D
4629,Female,19,D,95,68,77,D
4630,Male,18,C,73,78,94,A
4631,Male,18,A,83,78,88,A
4632,Male,17,C,74,73,100,B
4633,Female,19,A,61,87,81,C
4634,Male,18,C,93,60,63,D
4635,Female,17,A,83,72,94,D
4636,Female,20,A,81,61,84,A
4637,Female,21,D,,62,65,A
4638,Female,19,A,63,84,84,A
4639,Male,20,E,65,87,76,C
4640,Male,21,C,70,85,80,C
4641,Female,21,D,88,72,64,C
4642,Female,17,A,72,64,94,B
4643,Male,21,D,81,61,81,B
4644,Male,20,D,,99,92,A
4645,Female,21,B,96,75,87,D
4646,Female,18,A,61,95,100,D
4647,Male,18,C,62,,64,A
4648,Male,20,D,69,79,63,C
4649,Male,21,C,96,96,88,A
4650,Female,19,D,,95,86,B
4651,Female,20,A,77,,64,B
4652,Male,21,E,61,92,75,A
4653,Male,21,B,93,,83,D
4654,Male,21,D,88,71,81,B
4655,Female,17,C,68,99,73,B
4656,Male,18,A,62,97,60,C
4657,Female,20,D,87,66,77,B
4658,Male,17,C,66,70,74,D
4659,Male,21,C,96,88,72,D
4660,Male,18,D,90,84,87,B
4661,Female,17,E,84,73,73,B
4662,Male,19,C,97,63,97,A
4663,Male,19,B,91,71,62,A
4664,Female,20,B,97,62,66,D
4665,Female,18,D,97,81,89,C
4666,Male,17,D,88,66,69,C
4667,Male,20,A,69,64,71,A
4668,Male,18,A,89,91,137,A
4669,Male,18,C,63,60,94,B
4670,Male,21,D,65,98,74,D
4671,Female,17,C,94,76,75,B
4672,Male,19,D,98,94,67,A
4673,Female,21,C,72,64,75,D
4674,Female,17,E,87,80,67,A
4675,Female,17,C,,87,100,D
4676,Female,20,C,76,,98,B
4677,Female,21,A,75,76,95,D
4678,Male,18,C,71,83,97,B
4679,Female,20,D,62,97,99,D
4680,Female,19,C,81,76,69,C
4681,Female,20,A,88,90,82,B
4682,Female,18,E,75,,79,C
4683,Female,17,C,80,82,92,C
4684,Male,19,A,83,70,95,A
4685,Male,20,B,97,82,84,B
4686,Female,19,D,93,88,99,D
4687,Male,21,D,83,82,99,A
4688,Female,17,E,75,81,90,C
4689,Male,17,D,96,91,71,D
4690,Male,18,B,65,98,,D
4691,Female,21,E,79,63,66,C
4692,Male,20,D,77,98,82,B
4693,Male,18,E,74,62,97,D
4694,Female,20,B,98,60,67,D
4695,Male,19,D,87,80,97,C
4696,Male,19,A,68,68,70,D
4697,Female,17,C,80,62,71,D
4698,Female,19,B,85,98,93,B
4699,Female,19,D,71,74,91,A
4700,Male,17,C,67,80,61,C
4701,Female,21,E,76,63,80,C
4702,Female,18,C,81,111,64,C
4703,Female,21,D,82,80,66,A
4704,Male,19,C,90,92,63,A
4705,Male,19,E,74,,84,D
4706,Female,18,A,128,100,84,A
4707,Female,21,D,81,73,67,D
4708,Female,19,B,68,97,63,A
4709,Male,21,B,85,61,62,D
4710,Male,21,A,66,96,80,D
4711,Male,18,A,88,60,100,B
4712,Female,21,E,71,67,,C
4713,Female,18,B,94,77,96,C
4714,Male,18,B,69,86,85,A
4715,Male,20,B,98,98,,D
4716,Male,19,E,65,65,94,A
4717,Male,21,B,81,79,71,B
4718,Male,18,A,88,78,89,B
4719,Female,17,E,65,60,86,A
4720,Male,19,E,60,78,90,D
4721,Female,19,E,86,62,92,D
4722,Female,21,B,91,61,74,D
4723,Female,17,C,70,91,63,D
4724,Male,20,A,95,66,86,B
4725,Male,18,A,66,78,77,C
4726,Male,21,B,90,71,76,D
4727,Male,18,D,80,98,,D
4728,Male,19,E,95,71,88,D
4729,Female,20,B,74,83,86,C
4730,Female,21,C,65,98,99,B
4731,Male,17,C,94,70,97,D
4732,Female,17,C,69,61,95,A
4733,Male,21,E,81,78,68,C
4734,Male,19,B,69,84,79,D
4735,Female,18,E,100,81,85,A
4736,Female,17,C,83,63,69,B
4737,Female,19,E,73,84,86,A
4738,Male,17,A,73,98,61,D
4739,Female,20,E,75,71,87,B
4740,Female,17,E,85,,62,A
4741,Male,20,C,88,98,71,A
4742,Female,21,D,77,81,93,C
4743,Male,21,D,99,87,68,B
4744,Female,18,E,87,64,61,A
4745,Male,19,B,83,68,73,B
4746,Female,20,A,83,84,80,A
4747,Female,18,D,83,74,88,A
4748,Female,20,E,93,71,84,C
4749,Female,18,C,62,75,63,A
4750,Female,17,E,85,100,91,B
4751,Female,17,D,83,81,95,A
4752,Female,18,E,74,78,71,D
4753,Female,18,E,68,82,80,B
4754,Male,17,B,69,,72,D
4755,Female,18,A,,65,91,A
4756,Male,18,E,,71,68,D
4757,Male,20,C,,62,73,D
4758,Female,18,E,,70,96,C
4759,Female,21,C,73,75,71,A
4760,Female,21,A,84,86,81,D
4761,Male,21,D,96,80,71,C
4762,Female,20,A,70,60,85,C
4763,Female,20,E,67,80,69,A
4764,Male,21,C,73,70,95,B
4765,Male,18,B,79,78,,C
4766,Female,20,C,83,60,80,B
4767,Male,19,E,93,86,,A
4768,Male,18,E,86,78,81,C
4769,Female,18,E,71,66,82,A
4770,Male,17,C,92,61,85,A
4771,Male,18,B,61,78,,A
4772,Female,18,E,85,97,97,B
4773,Female,17,E,93,81,76,D
4774,Male,21,A,66,71,72,D
4775,Male,20,D,,93,62,D
4776,Female,17,B,63,90,91,C
4777,Female,18,E,75,80,99,B
4778,Male,21,A,83,63,91,C
4779,Male,19,B,67,75,95,D
4780,Male,19,A,83,61,60,D
4781,Female,21,C,93,77,62,A
4782,Female,17,C,61,82,67,A
4783,Female,20,A,71,64,99,B
4784,Male,17,E,68,62,62,A
4785,Female,18,A,69,87,98,B
4786,Male,19,D,61,65,83,B
4787,Female,18,B,97,72,93,D
4788,Male,21,C,87,97,94,B
4789,Female,17,A,,71,76,D
4790,Female,18,A,98,95,92,A
4791,Male,19,C,96,81,64,B
4792,Male,17,A,93,60,85,C
4793,Male,19,A,95,99,96,C
4794,Female,19,A,68,62,71,D
4795,Male,20,C,88,83,61,A
4796,Male,18,A,90,65,77,A
4797,Female,20,C,90,,73,A
4798,Male,21,D,93,70,90,B
4799,Male,20,E,95,72,74,A
4800,Male,20,C,100,65,61,C
4801,Male,17,E,60,61,78,C
4802,Female,20,D,70,96,64,B
4803,Female,21,A,99,79,94,C
4804,Female,20,D,61,71,82,B
4805,Female,19,C,83,79,86,A
4806,Male,18,A,67,94,84,D
4807,Male,20,B,85,67,64,A
4808,Male,20,C,95,,90,D
4809,Male,19,A,98,94,100,C
4810,Female,21,D,86,99,73,B
4811,Male,19,A,71,71,81,B
4812,Male,18,A,91,75,91,A
4813,Male,19,B,83,95,85,D
4814,Male,18,C,77,65,69,B
4815,Female,19,B,61,89,94,C
4816,Male,20,C,95,77,83,C
4817,Female,20,C,69,65,84,B
4818,Female,18,E,,72,90,C
4819,Female,19,E,77,88,98,A
4820,Male,18,D,61,70,68,D
4821,Male,17,E,74,96,,B
4822,Male,17,A,97,93,66,C
4823,Female,20,E,79,,76,A
4824,Female,18,D,61,81,63,A
4825,Male,17,C,,73,74,B
4826,Male,19,C,82,68,93,C
4827,Female,20,A,72,68,100,D
4828,Female,21,B,61,69,82,A
4829,Female,18,A,71,67,95,C
4830,Male,19,C,70,83,81,C
4831,Female,19,E,72,,91,D
4832,Female,21,B,,75,96,D
4833,Female,18,A,67,64,92,C
4834,Female,21,B,88,,66,D
4835,Female,17,A,88,97,61,B
4836,Male,19,B,62,66,68,C
4837,Male,21,B,75,97,69,C
4838,Female,21,D,77,100,77,A
4839,Female,18,E,66,89,99,A
4840,Male,18,D,62,70,78,C
4841,Female,18,D,100,62,66,D
4842,Male,20,E,86,71,77,B
4843,Male,20,B,65,70,67,C
4844,Male,21,D,71,67,64,B
4845,Female,21,C,64,80,80,A
4846,Female,18,A,63,94,75,A
4847,Male,19,A,85,88,69,B
4848,Male,19,D,67,62,86,D
4849,Male,19,C,90,73,85,A
4850,Male,17,E,74,,80,B
4851,Male,19,C,71,86,78,A
4852,Male,19,B,,61,76,C
4853,Female,20,E,78,85,86,C
4854,Male,17,D,62,89,63,B
4855,Male,18,A,60,88,61,C
4856,Female,21,B,95,88,73,D
4857,Male,17,B,95,75,91,B
4858,Male,18,D,66,85,97,B
4859,Male,20,B,68,63,70,C
4860,Female,20,C,94,98,68,B
4861,Male,21,A,84,85,76,B
4862,Male,20,E,70,73,97,B
4863,Male,18,D,71,77,84,B
4864,Female,19,B,92,,78,C
4865,Male,18,C,98,90,90,D
4866,Female,19,B,76,70,69,D
4867,Female,18,B,100,93,97,C
4868,Female,18,C,,86,95,A
4869,Female,21,D,72,89,,C
4870,Male,19,D,,97,92,C
4871,Female,19,D,74,90,75,D
4872,Male,21,C,97,97,80,D
4873,Male,18,D,87,81,98,A
4874,Female,19,C,72,85,61,B
4875,Female,21,C,84,68,80,A
4876,Female,21,A,90,65,93,C
4877,Male,17,B,71,94,83,D
4878,Male,21,D,60,78,76,D
4879,Female,19,E,96,94,87,B
4880,Male,18,D,74,62,75,B
4881,Female,21,C,85,98,77,C
4882,Male,17,B,95,100,91,A
4883,Male,18,A,75,137,76,A
4884,Female,17,D,83,67,97,C
4885,Male,17,A,130,68,72,A
4886,Male,18,B,65,93,97,D
4887,Male,17,A,98,88,98,D
4888,Female,19,E,97,94,68,C
4889,Male,18,E,93,98,,D
4890,Female,20,A,96,93,94,B
4891,Male,17,B,96,65,86,D
4892,Male,17,D,,70,72,A
4893,Male,18,C,74,114,,D
4894,Female,18,A,,60,77,B
4895,Male,18,B,65,79,80,C
4896,Female,21,C,91,93,98,A
4897,Male,18,B,67,94,81,C
4898,Female,19,B,71,66,67,D
4899,Female,17,E,64,93,143,B
4900,Female,17,C,96,78,74,C
4901,Male,20,E,62,100,66,B
4902,Female,18,B,90,63,78,A
4903,Female,17,B,98,88,82,C
4904,Female,17,C,78,69,97,A
4905,Male,21,E,96,60,68,D
4906,Female,18,C,65,63,72,A
4907,Male,18,B,68,85,90,B
4908,Female,18,A,99,86,80,C
4909,Male,20,D,95,63,61,A
4910,Female,18,D,92,69,81,C
4911,Male,21,E,69,85,72,A
4912,Male,17,E,93,99,84,D
4913,Male,20,E,98,77,63,B
4914,Female,19,E,91,86,63,C
4915,Female,21,C,80,71,76,D
4916,Female,18,E,96,62,,C
4917,Male,18,C,87,79,93,B
4918,Female,17,E,75,83,60,C
4919,Male,17,C,75,73,75,D
4920,Female,17,B,79,72,77,B
4921,Female,20,D,89,61,63,C
4922,Male,20,A,60,85,71,B
4923,Male,20,D,65,75,77,C
4924,Female,17,D,83,97,83,D
4925,Female,21,B,69,77,90,D
4926,Male,20,E,80,93,91,C
4927,Male,19,E,91,62,97,A
4928,Male,21,A,72,73,79,D
4929,Male,20,D,82,66,78,A
4930,Male,21,C,97,80,73,A
4931,Female,19,C,82,76,92,D
4932,Male,21,D,74,,81,D
4933,Male,21,C,73,81,80,A
4934,Male,17,D,95,61,67,D
4935,Female,17,D,66,86,97,A
4936,Female,19,D,63,96,83,C
4937,Female,20,C,61,,78,B
4938,Female,17,C,69,82,75,B
4939,Male,17,E,97,85,60,B
4940,Female,18,B,86,68,64,C
4941,Male,20,C,61,74,88,B
4942,Male,18,D,73,80,88,A
4943,Female,18,A,97,,100,A
4944,Male,20,B,81,75,95,C
4945,Female,21,D,99,89,96,A
4946,Male,19,A,68,94,67,A
4947,Male,21,A,73,61,67,C
4948,Male,20,C,88,80,78,B
4949,Male,19,E,80,76,61,D
4950,Male,20,E,97,72,72,C
4951,Female,19,D,82,97,100,A
4952,Male,19,E,63,81,67,C
4953,Male,20,B,64,64,67,B
4954,Male,17,E,91,87,97,D
4955,Male,18,E,81,94,90,C
4956,Male,21,D,74,,76,C
4957,Male,17,B,72,85,70,D
4958,Male,21,D,93,63,70,B
4959,Female,21,A,99,75,100,A
4960,Female,18,A,70,70,63,A
4961,Female,19,A,100,63,100,A
4962,Male,21,A,83,86,64,D
4963,Female,18,D,88,90,99,A
4964,Male,20,C,97,79,89,D
4965,Male,21,B,65,63,63,C
4966,Male,19,A,75,71,87,A
4967,Female,17,A,66,71,96,D
4968,Female,21,A,80,95,94,C
4969,Male,17,A,63,83,93,A
4970,Female,17,D,81,97,93,C
4971,Male,17,C,96,,97,A
4972,Female,17,C,76,94,100,B
4973,Female,20,A,65,90,85,C
4974,Male,18,C,73,62,99,A
4975,Female,17,A,85,69,67,B
4976,Male,19,C,79,68,83,D
4977,Male,17,C,64,65,65,D
4978,Male,20,A,98,95,74,B
4979,Female,21,D,76,97,93,B
4980,Female,19,B,100,97,96,B
4981,Male,18,A,84,76,74,B
4982,Female,18,D,70,88,73,D
4983,Female,20,E,90,73,95,D
4984,Female,19,E,60,79,65,B
4985,Male,19,B,81,70,65,D
4986,Female,18,D,68,93,82,C
4987,Male,17,E,,88,83,B
4988,Female,21,A,65,87,74,A
4989,Female,17,E,81,80,,C
4990,Male,17,C,85,77,86,B
4991,Female,20,D,135,82,66,B
4992,Female,19,E,69,83,82,A
4993,Male,19,B,70,86,94,D
4994,Female,17,E,93,87,96,B
4995,Male,19,B,78,77,97,D
4996,Male,20,E,78,79,65,B
4997,Male,17,E,83,71,73,C
4998,Female,20,E,92,90,95,D
4999,Female,21,A,99,88,86,D
5000,Male,21,B,97,75,91,C
5001,Female,21,D,92,73,85,C
5002,Male,19,A,89,73,,B
5003,Female,20,C,72,88,96,A
5004,Female,17,C,72,78,91,D
5005,Female,21,B,93,99,79,B
5006,Female,17,A,63,78,88,D
5007,Female,18,E,72,76,82,B
5008,Male,21,E,63,,65,B
5009,Female,17,B,82,95,73,A
5010,Female,18,A,74,,78,C
5011,Female,18,E,90,66,69,D
5012,Male,17,B,67,84,69,D
5013,Female,19,B,68,71,77,D
5014,Female,18,C,94,73,89,A
5015,Female,21,B,66,91,96,B
5016,Female,18,C,88,83,96,C
5017,Male,18,B,65,88,61,D
5018,Female,21,A,76,91,75,A
5019,Male,17,D,67,69,68,C
5020,Male,18,A,86,98,78,A
5021,Female,21,C,81,70,83,A
5022,Female,19,B,61,66,67,D
5023,Female,17,A,79,80,89,A
5024,Female,19,A,73,93,100,A
5025,Female,20,A,99,66,89,C
5026,Male,17,B,78,93,67,B
5027,Female,21,C,82,100,65,A
5028,Female,21,D,96,84,62,B
5029,Male,20,C,63,94,72,A
5030,Female,20,A,79,81,99,C
5031,Male,21,E,,86,72,A
5032,Female,21,E,64,64,93,C
5033,Female,18,A,88,,61,A
5034,Male,18,C,99,68,72,C
5035,Female,18,D,74,93,76,C
5036,Male,17,B,98,89,95,C
5037,Male,18,B,79,86,128,B
5038,Female,21,A,60,,84,A
5039,Female,19,D,65,79,82,B
5040,Female,18,E,89,84,69,D
5041,Female,20,C,,79,84,C
5042,Female,21,B,77,95,84,A
5043,Male,17,E,89,82,91,C
5044,Female,18,E,83,97,94,A
5045,Male,21,B,95,70,63,D
5046,Male,21,E,77,65,60,A
5047,Female,21,B,85,85,71,B
5048,Male,21,C,79,80,86,A
5049,Male,21,C,94,68,63,C
5050,Female,18,D,,82,87,D
5051,Male,19,C,74,78,78,D
5052,Male,20,D,66,91,65,A
5053,Female,17,A,75,91,64,A
5054,Male,19,E,73,68,,C
5055,Male,19,B,61,82,61,C
5056,Male,21,E,97,94,63,A
5057,Male,20,C,62,61,75,A
5058,Female,20,C,96,74,80,D
5059,Female,17,B,93,,93,A
5060,Male,21,B,,95,65,D
5061,Male,20,E,94,80,75,A
5062,Male,21,A,95,70,85,B
5063,Male,20,B,78,65,89,B
5064,Female,19,C,80,66,74,A
5065,Female,19,D,87,86,69,A
5066,Male,21,D,87,64,86,D
5067,Male,17,B,71,80,73,A
5068,Female,18,B,63,72,73,B
5069,Male,18,C,67,80,77,A
5070,Male,17,E,92,66,69,B
5071,Male,17,A,,92,81,A
5072,Female,19,D,60,98,75,D
5073,Male,21,A,88,77,67,D
5074,Male,20,C,69,89,62,D
5075,Female,19,B,64,93,65,B
5076,Male,19,A,71,60,64,A
5077,Female,21,E,81,75,60,B
5078,Male,19,D,73,93,76,B
5079,Male,20,E,80,67,64,B
5080,Male,21,B,83,87,65,B
5081,Male,19,D,95,68,83,C
5082,Male,21,B,62,100,72,C
5083,Female,17,D,64,,78,A
5084,Female,17,C,72,79,84,B
5085,Female,17,D,95,95,60,C
5086,Female,20,D,79,66,94,C
5087,Female,20,A,87,72,86,D
5088,Female,20,C,67,92,77,B
5089,Male,20,A,91,83,119,A
5090,Female,20,B,77,63,91,C
5091,Male,19,E,62,75,92,B
